prediction_date,actual_date,predicted_close,actual_close,excluded_states,triggered_excluded_states,actual_state,predicted_gap,actual_gap,predicted_intraday,actual_intraday,predicted_volume,actual_volume,open_correct,path_correct,close_state_correct,five_state_correct,exclusion_correct,forced_exclusion_correct,score,error_type,review_summary
2017-08-01,2017-08-02,收跌,收涨,"['大涨', '小涨']",[],大涨,平开,高开,震荡,低走,缩量,放量,False,False,False,False,True,False,20,direction_and_gap_error,预测收盘✗(收跌→收涨) 开盘✗(平开→高开) 日内✗(震荡→低走) 成交量✗(缩量→放量) 得分=20
2017-08-02,2017-08-03,震荡,收跌,"['大跌', '大涨']",[],小跌,平开,平开,震荡,低走,放量,正常,True,False,False,False,True,True,40,close_direction_error,预测收盘✗(震荡→收跌) 开盘✓(平开→平开) 日内✗(震荡→低走) 成交量✗(放量→正常) 得分=40
2017-08-03,2017-08-04,收涨,震荡,"['大跌', '小跌']",[],震荡,平开,平开,低走,低走,正常,缩量,True,True,False,False,True,True,60,close_direction_error,预测收盘✗(收涨→震荡) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✗(正常→缩量) 得分=60
2017-08-04,2017-08-07,收涨,收涨,"['大跌', '小跌']",[],小涨,平开,平开,低走,高走,缩量,正常,True,False,True,False,True,True,60,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✗(低走→高走) 成交量✗(缩量→正常) 得分=60
2017-08-07,2017-08-08,震荡,震荡,"['大跌', '大涨']",[],震荡,平开,平开,高走,高走,缩量,正常,True,True,True,False,True,True,80,partial_error,预测收盘✓(震荡→震荡) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✗(缩量→正常) 得分=80
2017-08-08,2017-08-09,震荡,收跌,"['大涨', '大跌']",[],小跌,平开,低开,震荡,低走,正常,正常,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(震荡→收跌) 开盘✗(平开→低开) 日内✗(震荡→低走) 成交量✓(正常→正常) 得分=40
2017-08-09,2017-08-10,收涨,收跌,"['大跌', '大涨']",[],大跌,平开,低开,低走,低走,正常,放量,False,True,False,False,True,False,40,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✓(低走→低走) 成交量✗(正常→放量) 得分=40
2017-08-10,2017-08-11,收涨,收涨,"['大跌', '小跌']",[],小涨,平开,平开,低走,高走,正常,正常,True,False,True,False,True,True,80,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✗(低走→高走) 成交量✓(正常→正常) 得分=80
2017-08-11,2017-08-14,收涨,收涨,"['大跌', '大涨']",[],大涨,平开,高开,高走,高走,缩量,正常,False,True,True,False,True,False,60,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✓(高走→高走) 成交量✗(缩量→正常) 得分=60
2017-08-14,2017-08-15,收涨,收涨,"['大跌', '大涨']",[],小涨,平开,高开,高走,低走,缩量,正常,False,False,True,False,True,True,40,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✗(缩量→正常) 得分=40
2017-08-15,2017-08-16,震荡,震荡,"['大涨', '大跌']",[],震荡,平开,平开,震荡,低走,正常,正常,True,False,True,False,True,True,80,partial_error,预测收盘✓(震荡→震荡) 开盘✓(平开→平开) 日内✗(震荡→低走) 成交量✓(正常→正常) 得分=80
2017-08-16,2017-08-17,收涨,收跌,"['大跌', '大涨']",[],大跌,平开,平开,低走,低走,缩量,正常,True,True,False,False,True,False,60,close_direction_error,预测收盘✗(收涨→收跌) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✗(缩量→正常) 得分=60
2017-08-17,2017-08-18,收涨,收涨,"['大跌', '大涨']",[],小涨,平开,平开,低走,高走,放量,正常,True,False,True,False,True,True,60,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✗(低走→高走) 成交量✗(放量→正常) 得分=60
2017-08-18,2017-08-21,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,高开,高走,低走,正常,正常,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(收涨→震荡) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✓(正常→正常) 得分=40
2017-08-21,2017-08-22,震荡,收涨,"['大涨', '大跌']",[],大涨,平开,高开,低走,高走,正常,正常,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✓(正常→正常) 得分=40
2017-08-22,2017-08-23,收涨,收涨,"['大跌', '小跌']",[],小涨,平开,平开,高走,高走,放量,正常,True,True,True,False,True,True,80,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✗(放量→正常) 得分=80
2017-08-23,2017-08-24,收涨,收跌,"['大跌', '大涨']",[],小跌,平开,高开,高走,低走,放量,放量,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✓(放量→放量) 得分=40
2017-08-24,2017-08-25,收涨,收跌,"['大跌', '小跌']",[],大跌,平开,低开,低走,低走,放量,放量,False,True,False,False,True,False,60,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✓(低走→低走) 成交量✓(放量→放量) 得分=60
2017-08-25,2017-08-28,收涨,收跌,"['大跌', '小跌']",[],小跌,平开,高开,低走,低走,放量,放量,False,True,False,False,True,False,60,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→高开) 日内✓(低走→低走) 成交量✓(放量→放量) 得分=60
2017-08-28,2017-08-29,收涨,收跌,"['大跌', '大涨']",[],小跌,平开,低开,低走,高走,正常,正常,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✗(低走→高走) 成交量✓(正常→正常) 得分=40
2017-08-29,2017-08-30,震荡,收涨,"['大跌', '大涨']",[],小涨,平开,平开,震荡,高走,正常,正常,True,False,False,False,True,True,60,close_direction_error,预测收盘✗(震荡→收涨) 开盘✓(平开→平开) 日内✗(震荡→高走) 成交量✓(正常→正常) 得分=60
2017-08-30,2017-08-31,收涨,收涨,"['大跌', '大涨']",[],大涨,平开,平开,高走,高走,缩量,正常,True,True,True,False,True,False,80,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✗(缩量→正常) 得分=80
2017-08-31,2017-09-01,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,平开,高走,高走,放量,正常,True,True,False,False,True,True,60,close_direction_error,预测收盘✗(收涨→震荡) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✗(放量→正常) 得分=60
2017-09-01,2017-09-05,震荡,收跌,"['大涨', '大跌']",[],小跌,平开,低开,高走,震荡,缩量,正常,False,False,False,False,True,True,20,direction_and_gap_error,预测收盘✗(震荡→收跌) 开盘✗(平开→低开) 日内✗(高走→震荡) 成交量✗(缩量→正常) 得分=20
2017-09-05,2017-09-06,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,高开,震荡,低走,缩量,缩量,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(收涨→震荡) 开盘✗(平开→高开) 日内✗(震荡→低走) 成交量✓(缩量→缩量) 得分=40
2017-09-06,2017-09-07,震荡,收跌,"['大涨', '大跌']",[],小跌,平开,平开,低走,低走,缩量,缩量,True,True,False,False,True,True,80,close_direction_error,预测收盘✗(震荡→收跌) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✓(缩量→缩量) 得分=80
2017-09-07,2017-09-08,收涨,收跌,"['大跌', '小跌']",[],小跌,平开,平开,低走,低走,缩量,缩量,True,True,False,False,True,False,80,close_direction_error,预测收盘✗(收涨→收跌) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✓(缩量→缩量) 得分=80
2017-09-08,2017-09-11,收涨,收涨,"['大跌', '小跌']",[],小涨,平开,高开,低走,震荡,缩量,缩量,False,False,True,False,True,True,60,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(低走→震荡) 成交量✓(缩量→缩量) 得分=60
2017-09-11,2017-09-12,震荡,震荡,"['大涨', '大跌']",[],震荡,平开,高开,震荡,低走,缩量,正常,False,False,True,False,True,True,40,gap_error,预测收盘✓(震荡→震荡) 开盘✗(平开→高开) 日内✗(震荡→低走) 成交量✗(缩量→正常) 得分=40
2017-09-12,2017-09-13,震荡,震荡,"['大涨', '大跌']",[],震荡,平开,低开,低走,高走,缩量,正常,False,False,True,False,True,True,40,gap_error,预测收盘✓(震荡→震荡) 开盘✗(平开→低开) 日内✗(低走→高走) 成交量✗(缩量→正常) 得分=40
2017-09-13,2017-09-14,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,低开,高走,高走,正常,正常,False,True,False,False,True,True,60,direction_and_gap_error,预测收盘✗(收涨→震荡) 开盘✗(平开→低开) 日内✓(高走→高走) 成交量✓(正常→正常) 得分=60
2017-09-14,2017-09-15,收涨,收涨,"['大跌', '大涨']",[],小涨,平开,平开,震荡,高走,正常,放量,True,False,True,False,True,True,60,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✗(震荡→高走) 成交量✗(正常→放量) 得分=60
2017-09-15,2017-09-18,震荡,震荡,"['大跌', '大涨']",[],震荡,平开,平开,震荡,低走,放量,正常,True,False,True,False,True,True,60,partial_error,预测收盘✓(震荡→震荡) 开盘✓(平开→平开) 日内✗(震荡→低走) 成交量✗(放量→正常) 得分=60
2017-09-18,2017-09-19,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,高开,震荡,低走,缩量,正常,False,False,False,False,True,True,20,direction_and_gap_error,预测收盘✗(收涨→震荡) 开盘✗(平开→高开) 日内✗(震荡→低走) 成交量✗(缩量→正常) 得分=20
2017-09-19,2017-09-20,震荡,收跌,"['大涨', '大跌']",[],大跌,平开,平开,低走,低走,缩量,放量,True,True,False,False,True,False,60,close_direction_error,预测收盘✗(震荡→收跌) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✗(缩量→放量) 得分=60
2017-09-20,2017-09-21,收涨,收跌,"['大跌', '小跌']",[],小跌,平开,平开,低走,低走,放量,正常,True,True,False,False,True,False,60,close_direction_error,预测收盘✗(收涨→收跌) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✗(放量→正常) 得分=60
2017-09-21,2017-09-22,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,低开,低走,高走,正常,正常,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(收涨→震荡) 开盘✗(平开→低开) 日内✗(低走→高走) 成交量✓(正常→正常) 得分=40
2017-09-22,2017-09-25,收涨,收跌,"['大跌', '大涨']",[],小跌,平开,低开,高走,低走,缩量,放量,False,False,False,False,True,True,20,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✗(高走→低走) 成交量✗(缩量→放量) 得分=20
2017-09-25,2017-09-26,收涨,收涨,"['大跌', '小跌']","['大跌', '小跌']",小涨,平开,高开,低走,低走,正常,放量,False,True,True,False,True,True,60,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✓(低走→低走) 成交量✗(正常→放量) 得分=60
2017-09-26,2017-09-27,震荡,收涨,"['大涨', '大跌']",[],小涨,平开,高开,震荡,高走,正常,正常,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(震荡→高走) 成交量✓(正常→正常) 得分=40
2017-09-27,2017-09-28,震荡,收涨,"['大涨', '大跌']",[],小涨,平开,平开,高走,高走,正常,正常,True,True,False,False,True,True,80,close_direction_error,预测收盘✗(震荡→收涨) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✓(正常→正常) 得分=80
2017-09-28,2017-09-29,收涨,震荡,"['大跌', '小跌']",[],震荡,平开,平开,高走,震荡,缩量,缩量,True,False,False,False,True,True,60,close_direction_error,预测收盘✗(收涨→震荡) 开盘✓(平开→平开) 日内✗(高走→震荡) 成交量✓(缩量→缩量) 得分=60
2017-09-29,2017-10-02,收涨,收跌,"['大跌', '大涨']",[],小跌,平开,高开,震荡,低走,缩量,正常,False,False,False,False,True,True,20,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→高开) 日内✗(震荡→低走) 成交量✗(缩量→正常) 得分=20
2017-10-02,2017-10-03,震荡,震荡,"['大涨', '大跌']",[],震荡,平开,平开,低走,低走,缩量,正常,True,True,True,False,True,True,80,partial_error,预测收盘✓(震荡→震荡) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✗(缩量→正常) 得分=80
2017-10-03,2017-10-04,收涨,收涨,"['大跌', '大涨']",[],小涨,平开,平开,低走,高走,缩量,正常,True,False,True,False,True,True,60,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✗(低走→高走) 成交量✗(缩量→正常) 得分=60
2017-10-04,2017-10-05,收涨,收涨,"['大跌', '大涨']",[],小涨,平开,高开,震荡,高走,缩量,正常,False,False,True,False,True,True,40,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(震荡→高走) 成交量✗(缩量→正常) 得分=40
2017-10-05,2017-10-06,收跌,收涨,"['大涨', '大跌']",[],小涨,平开,低开,高走,高走,缩量,缩量,False,True,False,False,True,True,60,direction_and_gap_error,预测收盘✗(收跌→收涨) 开盘✗(平开→低开) 日内✓(高走→高走) 成交量✓(缩量→缩量) 得分=60
