Date,Open,High,Low,Close,Volume,PrevClose,MA20_Volume,O_gap,H_up,L_down,C_move,V_ratio,O_code,H_code,L_code,C_code,V_code,Code
2021-09-10,49.70500183105469,50.5989990234375,49.6510009765625,49.814998626708984,16110000,49.3489990234375,13820250.0,0.0072139823433522,0.0179860609485836,0.0010864269691757,0.0022129924877212,1.1656807944863516,4,3,1,3,4,43134
2021-09-13,50.20000076293945,50.24700164794922,49.32600021362305,49.895999908447266,14927000,49.814998626708984,14190650.0,0.0077286389008158,0.0009362725955268,0.0174103692436922,-0.006055793822151,1.051889800678616,4,1,3,2,3,41323
2021-09-14,50.20000076293945,50.54199981689453,49.83599853515625,50.1870002746582,14134000,49.895999908447266,14507900.0,0.0060926898959834,0.0068127300549278,0.0072510402838864,-0.0002589738662085,0.9742278344901744,4,2,2,3,3,42233
2021-09-15,50.21200180053711,51.06999969482422,49.94200134277344,50.9739990234375,23346000,50.1870002746582,14755200.0,0.0004981673688819,0.0170875062439341,0.0053772095929619,0.0151755993701935,1.5822218607677294,3,3,2,4,5,33245
2021-09-16,50.52000045776367,50.915000915527344,50.020999908447266,50.73500061035156,17569000,50.9739990234375,15097550.0,-0.0089064733858742,0.0078186946592351,0.0098772871099553,0.0042557432826556,1.1636987458229977,2,2,2,3,4,22234
2021-09-17,50.39699935913086,50.762001037597656,50.099998474121094,50.599998474121094,34470000,50.73500061035156,15195200.0,-0.0066620921879271,0.0072425279899261,0.0058932255647469,0.0040280000311854,2.268479519848374,2,2,2,3,5,22235
2021-09-20,49.900001525878906,50.29999923706055,48.84400177001953,49.48199844360352,30105000,50.599998474121094,16216500.0,-0.0138339322006144,0.0080159859509061,0.0211623191095839,-0.0083768150199073,1.8564425122560355,2,2,3,2,5,22325
2021-09-21,49.3489990234375,49.375,48.70000076293945,49.0989990234375,16935000,49.48199844360352,17221400.0,-0.0026878344519089,0.0005268795127972,0.0131511940128677,-0.0050659588836091,0.983369528609753,3,1,2,2,3,31223
2021-09-22,49.42499923706055,50.29999923706055,49.22200012207031,50.05899810791016,20610000,49.0989990234375,17282800.0,0.006639650911568,0.0177035915732274,0.0041072153388728,0.0128274937913245,1.1925151017196287,4,3,1,4,4,43144
2021-09-23,50.250999450683594,50.729000091552734,50.05899810791016,50.43000030517578,18370000,50.05899810791016,17841850.0,0.0038355011093018,0.0095122613698111,0.0038208462492743,0.0035621352102232,1.0296017509395046,3,2,1,3,3,32133
2021-09-24,50.22700119018555,50.54999923706055,50.08300018310547,50.492000579833984,10605000,50.43000030517578,18259500.0,-0.0040253641436008,0.0064307651108207,0.0028670038757602,0.0052760344708817,0.5807935595169638,3,2,1,4,1,32141
2021-09-27,49.97800064086914,50.582000732421875,49.737998962402344,50.48500061035156,9831000,50.492000579833984,18247950.0,-0.0101798291424826,0.0120853192166078,0.0048021464522239,0.0101444628232652,0.5387454481188297,2,2,1,4,1,22141
2021-09-28,49.70000076293945,50.14500045776367,49.05400085449219,49.10200119018555,20124000,50.48500061035156,17916550.0,-0.0155491698112637,0.0089537160561987,0.0129979858859273,-0.012032184377748,1.1232073139080905,2,2,2,2,4,22224
2021-09-29,49.362998962402344,49.426998138427734,48.76499938964844,48.948001861572266,15783000,49.10200119018555,17942050.0,0.0053154202657826,0.0012965009697675,0.0121143282483581,-0.0084070479823594,0.8796653671124537,4,1,2,2,2,41222
2021-09-30,49.45199966430664,49.45199966430664,48.448001861572266,48.49300003051758,15735000,48.948001861572266,17862300.0,0.0102965960522701,0.0,0.0203024712761825,-0.0193925349894646,0.8809055944643187,4,1,3,2,2,41322
2021-10-01,48.78499984741211,48.86600112915039,47.75,48.73500061035156,16052000,48.49300003051758,18019750.0,0.006021483857686,0.001660372696354,0.0212155345013701,-0.0010248895606627,0.8908003718142593,4,1,3,3,2,41332
2021-10-04,48.49300003051758,48.65599822998047,47.27799987792969,47.595001220703125,20093000,48.73500061035156,17972800.0,-0.0049656422858971,0.0033612727478257,0.0250551657316162,-0.0185181120831733,1.1179671503605448,3,1,3,2,4,31324
2021-10-05,47.59400177001953,48.979000091552734,47.53300094604492,48.54199981689453,16557000,47.595001220703125,17717900.0,-2.099906834667763e-05,0.0291002704127653,0.0012816914255156,0.0199184353409879,0.9344786910412634,3,3,1,4,3,33143
2021-10-06,48.3129997253418,48.935001373291016,47.970001220703125,48.87799835205078,12042000,48.54199981689453,17925850.0,-0.0047175660750802,0.012874415819454,0.0070995075153397,0.0116945466007283,0.6717673081053339,3,2,2,4,1,32241
